bill_id,date,chamber,sequence,action
1940661,2025-02-18,House,4,"Reported enrolled"
1940686,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1940686,2025-01-24,Senate,2,Filed
1940686,2025-02-13,Senate,3,"Read first time"
1940686,2025-02-13,Senate,4,"Referred to State Affairs"
1940711,2025-01-24,House,1,Filed
1940711,2025-03-14,House,2,"Read first time"
1940711,2025-03-14,House,3,"Referred to Judiciary & Civil Jurisprudence"
1940736,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1940736,2025-01-24,Senate,2,Filed
1940736,2025-02-13,Senate,3,"Read first time"
1940736,2025-02-13,Senate,4,"Referred to Health & Human Services"
1940762,2025-01-24,House,1,Filed
1940787,2025-01-24,House,1,Filed
1940787,2025-03-14,House,2,"Read first time"
1940787,2025-03-14,House,3,"Referred to Criminal Jurisprudence"
1940814,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1940814,2025-01-24,Senate,2,Filed
1940814,2025-02-13,Senate,3,"Read first time"
1940814,2025-02-13,Senate,4,"Referred to Local Government"
1940838,2025-01-24,House,1,Filed
1940838,2025-03-14,House,2,"Read first time"
1940838,2025-03-14,House,3,"Referred to Natural Resources"
1940865,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1940865,2025-01-24,Senate,2,Filed
1940865,2025-02-13,Senate,3,"Read first time"
1940865,2025-02-13,Senate,4,"Referred to Health & Human Services"
1940889,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1940889,2025-01-24,Senate,2,Filed
1940889,2025-02-13,Senate,3,"Read first time"
1940889,2025-02-13,Senate,4,"Referred to Natural Resources"
1940915,2025-01-24,House,1,Filed
1940915,2025-03-14,House,2,"Read first time"
1940915,2025-03-14,House,3,"Referred to Natural Resources"
1940939,2025-01-24,House,1,Filed
1940939,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1940964,2025-01-24,House,1,Filed
1940993,2025-01-24,House,1,Filed
1940993,2025-03-14,House,2,"Read first time"
1940993,2025-03-14,House,3,"Referred to Corrections"
1941018,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941018,2025-01-24,Senate,2,Filed
1941018,2025-02-13,Senate,3,"Read first time"
1941018,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941018,2025-03-11,Senate,5,"Scheduled for public hearing on . . ."
1941018,2025-03-11,Senate,6,"Considered in public hearing"
1941018,2025-03-11,Senate,7,"Testimony taken in committee"
1941018,2025-03-11,Senate,8,"Left pending in committee"
1941045,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941045,2025-01-24,Senate,2,Filed
1941045,2025-02-13,Senate,3,"Read first time"
1941045,2025-02-13,Senate,4,"Referred to Business & Commerce"
1941045,2025-03-04,Senate,5,"Scheduled for public hearing on . . ."
1941045,2025-03-04,Senate,6,"Considered in public hearing"
1941045,2025-03-04,Senate,7,"Left pending in committee"
1941045,2025-03-11,Senate,8,"Considered in public hearing"
1941045,2025-03-11,Senate,9,"Vote taken in committee"
1941045,2025-03-13,Senate,10,"Reported favorably w/o amendments"
1941045,2025-03-13,Senate,11,"Recommended for local & uncontested calendar"
1941045,2025-03-13,Senate,12,"Committee report printed and distributed"
1941069,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941069,2025-01-24,Senate,2,Filed
1941069,2025-02-13,Senate,3,"Read first time"
1941069,2025-02-13,Senate,4,"Referred to Economic Development"
1941095,2025-01-24,House,1,Filed
1941095,2025-02-06,House,2,"Rules suspended"
1941095,2025-02-06,House,3,Adopted
1941095,2025-02-06,House,4,"Reported enrolled"
1941120,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941120,2025-01-24,Senate,2,Filed
1941120,2025-02-13,Senate,3,"Read first time"
1941120,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941145,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941145,2025-01-24,Senate,2,Filed
1941145,2025-02-13,Senate,3,"Read first time"
1941145,2025-02-13,Senate,4,"Referred to Education K-16"
1941173,2025-01-24,House,1,Filed
1941173,2025-03-14,House,2,"Read first time"
1941173,2025-03-14,House,3,"Referred to Public Health"
1941198,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941198,2025-01-24,Senate,2,Filed
1941198,2025-02-13,Senate,3,"Read first time"
1941198,2025-02-13,Senate,4,"Referred to State Affairs"
1941223,2025-01-24,House,1,Filed
1941223,2025-03-14,House,2,"Read first time"
1941223,2025-03-14,House,3,"Referred to Elections"
1941248,2025-01-24,House,1,Filed
1941248,2025-03-14,House,2,"Read first time"
1941248,2025-03-14,House,3,"Referred to Public Health"
1941272,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941272,2025-01-24,Senate,2,Filed
1941272,2025-02-13,Senate,3,"Read first time"
1941272,2025-02-13,Senate,4,"Referred to Education K-16"
1941297,2025-01-24,House,1,Filed
1941297,2025-03-14,House,2,"Read first time"
1941297,2025-03-14,House,3,"Referred to Criminal Jurisprudence"
1941320,2025-01-24,House,1,Filed
1941320,2025-03-14,House,2,"Read first time"
1941320,2025-03-14,House,3,"Referred to Insurance"
1941337,2025-01-24,House,1,Filed
1941337,2025-03-14,House,2,"Read first time"
1941337,2025-03-14,House,3,"Referred to Public Health"
1941350,2025-01-24,House,1,Filed
1941350,2025-03-14,House,2,"Read first time"
1941350,2025-03-14,House,3,"Referred to Pensions, Investments & Financial Services"
1941365,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941365,2025-01-24,Senate,2,Filed
1941365,2025-02-13,Senate,3,"Read first time"
1941365,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941381,2025-01-24,House,1,Filed
1941381,2025-03-14,House,2,"Read first time"
1941381,2025-03-14,House,3,"Referred to Higher Education"
1941398,2025-01-24,House,1,Filed
1941398,2025-03-14,House,2,"Read first time"
1941398,2025-03-14,House,3,"Referred to Natural Resources"
1941413,2025-01-24,House,1,Filed
1941413,2025-03-14,House,2,"Read first time"
1941413,2025-03-14,House,3,"Referred to Environmental Regulation"
1941430,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941430,2025-01-24,Senate,2,Filed
1941430,2025-02-13,Senate,3,"Read first time"
1941430,2025-02-13,Senate,4,"Referred to Business & Commerce"
1941430,2025-03-18,Senate,5,"Scheduled for public hearing on . . ."
1941445,2025-01-24,House,1,Filed
1941445,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941445,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1941445,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1941445,2025-03-06,House,5,"Laid before the House"
1941445,2025-03-06,House,6,Adopted
1941445,2025-03-06,House,7,"Reported enrolled"
1941463,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941463,2025-01-24,Senate,2,Filed
1941463,2025-02-13,Senate,3,"Read first time"
1941463,2025-02-13,Senate,4,"Referred to Business & Commerce"
1941463,2025-02-27,Senate,5,"Scheduled for public hearing on . . ."
1941463,2025-02-27,Senate,6,"Considered in public hearing"
1941463,2025-02-27,Senate,7,"Testimony taken in committee"
1941463,2025-02-27,Senate,8,"Left pending in committee"
1941463,2025-03-04,Senate,9,"Considered in public hearing"
1941463,2025-03-04,Senate,10,"Vote taken in committee"
1941463,2025-03-05,Senate,11,"Reported favorably as substituted"
1941463,2025-03-05,Senate,12,"Recommended for local & uncontested calendar"
1941463,2025-03-05,Senate,13,"Committee report printed and distributed"
1941463,2025-03-11,Senate,14,"Placed on intent calendar"
1941463,2025-03-12,Senate,15,"Rules suspended-Constitutional 60-Day"
1941463,2025-03-12,Senate,16,"Rules suspended-Regular order of business"
1941463,2025-03-12,Senate,17,"Read 2nd time & passed to engrossment"
1941463,2025-03-12,Senate,18,"Vote recorded in Journal"
1941463,2025-03-12,Senate,19,"Three day rule suspended"
1941463,2025-03-12,Senate,20,"Record vote"
1941463,2025-03-12,Senate,21,"Read 3rd time"
1941463,2025-03-12,Senate,22,Passed
1941463,2025-03-12,Senate,23,"Record vote"
1941463,2025-03-12,Senate,24,"Reported engrossed"
1941463,2025-03-13,House,25,"Received from the Senate"
1941479,2025-01-24,House,1,Filed
1941479,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941495,2025-01-24,House,1,Filed
1941495,2025-03-14,House,2,"Read first time"
1941495,2025-03-14,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1941513,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941513,2025-01-24,Senate,2,Filed
1941513,2025-02-13,Senate,3,"Read first time"
1941513,2025-02-13,Senate,4,"Referred to Business & Commerce"
1941513,2025-03-04,Senate,5,"Scheduled for public hearing on . . ."
1941513,2025-03-04,Senate,6,"Considered in public hearing"
1941513,2025-03-04,Senate,7,"Testimony taken in committee"
1941513,2025-03-04,Senate,8,"Left pending in committee"
1941513,2025-03-11,Senate,9,"Considered in public hearing"
1941513,2025-03-11,Senate,10,"Vote taken in committee"
1941513,2025-03-13,Senate,11,"Reported favorably as substituted"
1941513,2025-03-13,Senate,12,"Committee report printed and distributed"
1941528,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941528,2025-01-24,Senate,2,Filed
1941528,2025-02-13,Senate,3,"Read first time"
1941528,2025-02-13,Senate,4,"Referred to Transportation"
1941528,2025-02-20,Senate,5,"Co-author authorized"
1941549,2025-01-24,House,1,Filed
1941549,2025-03-14,House,2,"Read first time"
1941549,2025-03-14,House,3,"Referred to s/c on County & Regional Government by Speaker"
1941564,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941564,2025-01-24,Senate,2,Filed
1941564,2025-02-13,Senate,3,"Read first time"
1941564,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941564,2025-03-18,Senate,5,"Scheduled for public hearing on . . ."
1941581,2025-01-24,House,1,Filed
1941581,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941581,2025-03-12,House,3,"Considered in Local & Consent Calendars"
1941581,2025-03-13,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1941581,2025-03-13,House,5,"Laid before the House"
1941581,2025-03-13,House,6,Adopted
1941581,2025-03-14,House,7,"Reported enrolled"
1941596,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941596,2025-01-24,Senate,2,Filed
1941596,2025-02-13,Senate,3,"Read first time"
1941596,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941612,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941612,2025-01-24,Senate,2,Filed
1941612,2025-02-13,Senate,3,"Read first time"
1941612,2025-02-13,Senate,4,"Referred to Health & Human Services"
1941630,2025-01-24,House,1,Filed
1941630,2025-03-14,House,2,"Read first time"
1941630,2025-03-14,House,3,"Referred to Intergovernmental Affairs"
1941645,2025-01-24,House,1,Filed
1941645,2025-03-14,House,2,"Read first time"
1941645,2025-03-14,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1941661,2025-01-24,House,1,Filed
1941661,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941661,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1941661,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1941661,2025-03-06,House,5,"Laid before the House"
1941661,2025-03-06,House,6,Adopted
1941661,2025-03-06,House,7,"Reported enrolled"
1941676,2025-01-24,House,1,Filed
1941676,2025-03-14,House,2,"Read first time"
1941676,2025-03-14,House,3,"Referred to Public Health"
1941693,2025-01-24,House,1,Filed
1941693,2025-03-14,House,2,"Read first time"
1941693,2025-03-14,House,3,"Referred to Criminal Jurisprudence"
1941709,2025-01-24,House,1,Filed
1941709,2025-03-14,House,2,"Read first time"
1941709,2025-03-14,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1941725,2025-01-24,Senate,1,"Received by the Secretary of the Senate"
1941725,2025-01-28,Senate,2,Read
1941725,2025-01-28,Senate,3,Adopted
1941725,2025-01-28,Senate,4,"Reported enrolled"
1941725,2025-01-28,Senate,5,"Printed in full"
1941868,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1941868,2025-01-27,Senate,2,Filed
1941868,2025-02-13,Senate,3,"Read first time"
1941868,2025-02-13,Senate,4,"Referred to Local Government"
1941868,2025-02-27,Senate,5,"Co-author authorized"
1941884,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1941884,2025-01-27,Senate,2,Filed
1941884,2025-02-13,Senate,3,"Read first time"
1941884,2025-02-13,Senate,4,"Referred to State Affairs"
1941900,2025-01-27,House,1,Filed
1941900,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941900,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1941900,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1941900,2025-03-06,House,5,"Laid before the House"
1941900,2025-03-06,House,6,Adopted
1941900,2025-03-06,House,7,"Reported enrolled"
1941917,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1941917,2025-01-27,Senate,2,Filed
1941917,2025-02-13,Senate,3,"Read first time"
1941917,2025-02-13,Senate,4,"Referred to Local Government"
1941933,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1941933,2025-01-27,Senate,2,Filed
1941933,2025-02-13,Senate,3,"Read first time"
1941933,2025-02-13,Senate,4,"Referred to Business & Commerce"
1941950,2025-01-27,House,1,Filed
1941950,2025-03-14,House,2,"Read first time"
1941950,2025-03-14,House,3,"Referred to Trade, Workforce & Economic Development"
1941971,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1941971,2025-01-27,Senate,2,Filed
1941971,2025-02-13,Senate,3,"Read first time"
1941971,2025-02-13,Senate,4,"Referred to Education K-16"
1941989,2025-01-27,House,1,Filed
1941989,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1941989,2025-03-06,House,3,"Rules suspended"
1941989,2025-03-06,House,4,Adopted
1941989,2025-03-06,House,5,"Reported enrolled"
1942004,2025-01-27,House,1,Filed
1942004,2025-01-28,House,2,"Rules suspended"
1942004,2025-01-28,House,3,Adopted
1942004,2025-01-28,House,4,"Reported enrolled"
1942024,2025-01-27,House,1,Filed
1942024,2025-03-14,House,2,"Read first time"
1942024,2025-03-14,House,3,"Referred to Ways & Means"
1942043,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942043,2025-01-27,Senate,2,Filed
1942043,2025-02-13,Senate,3,"Read first time"
1942043,2025-02-13,Senate,4,"Referred to Finance"
1942060,2025-01-27,House,1,Filed
1942060,2025-03-14,House,2,"Read first time"
1942060,2025-03-14,House,3,"Referred to Homeland Security, Public Safety & Veterans' Affairs"
1942078,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942078,2025-01-27,Senate,2,Filed
1942078,2025-02-13,Senate,3,"Read first time"
1942078,2025-02-13,Senate,4,"Referred to Education K-16"
1942094,2025-01-27,House,1,Filed
1942094,2025-03-14,House,2,"Read first time"
1942094,2025-03-14,House,3,"Referred to Public Education"
1942111,2025-01-27,House,1,Filed
1942111,2025-03-14,House,2,"Read first time"
1942111,2025-03-14,House,3,"Referred to Judiciary & Civil Jurisprudence"
1942127,2025-01-27,House,1,Filed
1942127,2025-02-12,House,2,"Rules suspended"
1942127,2025-02-12,House,3,Adopted
1942127,2025-02-12,House,4,"Reported enrolled"
1942147,2025-01-27,House,1,Filed
1942147,2025-03-14,House,2,"Read first time"
1942147,2025-03-14,House,3,"Referred to Delivery of Government Efficiency"
1942170,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942170,2025-01-27,Senate,2,Filed
1942170,2025-02-13,Senate,3,"Read first time"
1942170,2025-02-13,Senate,4,"Referred to Finance"
1942187,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942187,2025-01-27,Senate,2,Filed
1942187,2025-02-13,Senate,3,"Read first time"
1942187,2025-02-13,Senate,4,"Referred to Business & Commerce"
1942208,2025-01-27,House,1,Filed
1942208,2025-01-28,House,2,"Rules suspended"
1942208,2025-01-28,House,3,Adopted
1942208,2025-01-28,House,4,"Reported enrolled"
1942226,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942226,2025-01-28,Senate,2,Read
1942226,2025-01-28,Senate,3,Adopted
1942226,2025-01-28,Senate,4,"Reported enrolled"
1942245,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942245,2025-01-27,Senate,2,Filed
1942245,2025-02-13,Senate,3,"Read first time"
1942245,2025-02-13,Senate,4,"Referred to Education K-16"
1942262,2025-01-27,House,1,Filed
1942262,2025-03-14,House,2,"Read first time"
1942262,2025-03-14,House,3,"Referred to Corrections"
1942282,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942282,2025-01-27,Senate,2,Filed
1942282,2025-02-13,Senate,3,"Read first time"
1942282,2025-02-13,Senate,4,"Referred to State Affairs"
1942298,2025-01-27,House,1,Filed
1942298,2025-03-14,House,2,"Read first time"
1942298,2025-03-14,House,3,"Referred to State Affairs"
1942352,2025-01-27,House,1,Filed
1942352,2025-02-04,House,2,"Rules suspended"
1942352,2025-02-04,House,3,Adopted
1942352,2025-02-04,House,4,"Reported enrolled"
1942379,2025-01-27,House,1,Filed
1942407,2025-01-27,House,1,Filed
1942407,2025-02-25,House,2,"Referred to Local & Consent Calendars"
1942407,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1942407,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1942407,2025-03-06,House,5,"Laid before the House"
1942407,2025-03-06,House,6,Adopted
1942407,2025-03-10,Senate,7,"Received from the House"
1942437,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942437,2025-01-29,Senate,2,"Read & adopted"
1942437,2025-01-29,Senate,3,"Reported enrolled"
1942464,2025-01-27,House,1,Filed
1942464,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1942492,2025-01-27,House,1,Filed
1942492,2025-01-27,House,2,"Rules suspended"
1942492,2025-01-27,House,3,Adopted
1942492,2025-01-27,House,4,"Reported enrolled"
1942522,2025-01-27,House,1,Filed
1942522,2025-03-14,House,2,"Read first time"
1942522,2025-03-14,House,3,"Referred to Public Education"
1942550,2025-01-27,House,1,Filed
1942550,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1942578,2025-01-27,House,1,Filed
1942578,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1942578,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1942578,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1942578,2025-03-06,House,5,"Laid before the House"
1942578,2025-03-06,House,6,Adopted
1942578,2025-03-06,House,7,"Reported enrolled"
1942606,2025-01-27,House,1,Filed
1942606,2025-03-14,House,2,"Read first time"
1942606,2025-03-14,House,3,"Referred to Public Education"
1942635,2025-01-27,House,1,Filed
1942635,2025-03-14,House,2,"Read first time"
1942635,2025-03-14,House,3,"Referred to Natural Resources"
1942663,2025-01-27,House,1,Filed
1942663,2025-01-28,House,2,"Rules suspended"
1942663,2025-01-28,House,3,Adopted
1942663,2025-01-28,House,4,"Reported enrolled"
1942693,2025-01-27,House,1,Filed
1942693,2025-03-14,House,2,"Read first time"
1942693,2025-03-14,House,3,"Referred to Criminal Jurisprudence"
1942722,2025-01-27,House,1,Filed
1942722,2025-03-14,House,2,"Read first time"
1942722,2025-03-14,House,3,"Referred to Natural Resources"
1942750,2025-01-27,House,1,Filed
1942750,2025-03-14,House,2,"Read first time"
1942750,2025-03-14,House,3,"Referred to s/c on County & Regional Government by Speaker"
1942779,2025-01-27,House,1,Filed
1942779,2025-02-05,House,2,"Rules suspended"
1942779,2025-02-05,House,3,Adopted
1942779,2025-02-05,House,4,"Reported enrolled"
1942807,2025-01-27,House,1,Filed
1942807,2025-03-14,House,2,"Read first time"
1942807,2025-03-14,House,3,"Referred to Public Education"
1942835,2025-01-27,House,1,Filed
1942835,2025-03-14,House,2,"Read first time"
1942835,2025-03-14,House,3,"Referred to State Affairs"
1942860,2025-01-27,House,1,Filed
1942860,2025-03-14,House,2,"Read first time"
1942860,2025-03-14,House,3,"Referred to Higher Education"
1942882,2025-01-27,House,1,Filed
1942882,2025-02-25,House,2,"Referred to Local & Consent Calendars"
1942882,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1942882,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1942882,2025-03-06,House,5,"Laid before the House"
1942882,2025-03-06,House,6,Adopted
1942882,2025-03-10,Senate,7,"Received from the House"
1942891,2025-01-27,House,1,Filed
1942891,2025-01-27,House,2,"Laid before the House"
1942891,2025-01-27,House,3,Adopted
1942891,2025-01-27,House,4,"Record vote RV#12"
1942891,2025-01-27,House,5,"Statement(s) of vote recorded in Journal"
1942891,2025-01-28,Senate,6,"Received from the House"
1942891,2025-01-28,Senate,7,"Laid before the Senate"
1942891,2025-01-28,Senate,8,Read
1942891,2025-01-28,Senate,9,Adopted
1942891,2025-01-28,Senate,10,"Record vote"
1942891,2025-01-28,House,11,"Reported enrolled"
1942891,2025-01-28,House,12,"Senate passage reported"
1942891,2025-01-28,House,13,"Signed in the House"
1942891,2025-01-29,Senate,14,"Signed in the Senate"
1942891,2025-01-29,,15,"Filed with the Secretary of State"
1942903,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942903,2025-01-27,Senate,2,Filed
1942903,2025-02-13,Senate,3,"Read first time"
1942903,2025-02-13,Senate,4,"Referred to Health & Human Services"
1942903,2025-03-04,Senate,5,"Co-author authorized"
1942915,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942915,2025-01-27,Senate,2,Filed
1942915,2025-02-13,Senate,3,"Read first time"
1942915,2025-02-13,Senate,4,"Referred to Water, Agriculture, & Rural Affairs"
1942924,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942924,2025-01-27,Senate,2,Filed
1942924,2025-02-13,Senate,3,"Read first time"
1942924,2025-02-13,Senate,4,"Referred to State Affairs"
1942935,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942935,2025-01-27,Senate,2,Filed
1942935,2025-02-13,Senate,3,"Read first time"
1942935,2025-02-13,Senate,4,"Referred to Business & Commerce"
1942949,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942949,2025-01-28,Senate,2,Read
1942949,2025-01-28,Senate,3,Adopted
1942949,2025-01-28,Senate,4,"Reported enrolled"
1942959,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942959,2025-01-27,Senate,2,Filed
1942959,2025-02-13,Senate,3,"Read first time"
1942959,2025-02-13,Senate,4,"Referred to Jurisprudence"
1942970,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942970,2025-01-27,Senate,2,Filed
1942970,2025-02-13,Senate,3,"Read first time"
1942970,2025-02-13,Senate,4,"Referred to Business & Commerce"
1942981,2025-01-27,House,1,Filed
1942981,2025-03-14,House,2,"Read first time"
1942981,2025-03-14,House,3,"Referred to Public Health"
1942992,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1942992,2025-01-27,Senate,2,Filed
1942992,2025-02-13,Senate,3,"Read first time"
1942992,2025-02-13,Senate,4,"Referred to Business & Commerce"
1943003,2025-01-27,House,1,Filed
1943003,2025-03-14,House,2,"Read first time"
1943003,2025-03-14,House,3,"Referred to Insurance"
1943017,2025-01-27,House,1,Filed
1943017,2025-03-14,House,2,"Read first time"
1943017,2025-03-14,House,3,"Referred to Public Education"
1943026,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1943026,2025-01-27,Senate,2,Filed
1943026,2025-02-03,Senate,3,"Read first time"
1943026,2025-02-03,Senate,4,"Referred to State Affairs"
1943026,2025-02-24,Senate,5,"Scheduled for public hearing on . . ."
1943026,2025-02-24,Senate,6,"Considered in public hearing"
1943026,2025-02-24,Senate,7,"Left pending in committee"
1943026,2025-03-03,Senate,8,"Considered in public hearing"
1943026,2025-03-03,Senate,9,"Vote taken in committee"
1943026,2025-03-05,Senate,10,"Reported favorably w/o amendments"
1943026,2025-03-05,Senate,11,"Committee report printed and distributed"
1943026,2025-03-06,Senate,12,"Co-author authorized"
1943026,2025-03-11,Senate,13,"Placed on intent calendar"
1943026,2025-03-13,Senate,14,"Co-author authorized"
1943026,2025-03-13,Senate,15,"Rules suspended-Constitutional 60-Day"
1943026,2025-03-13,Senate,16,"Rules suspended-Regular order of business"
1943026,2025-03-13,Senate,17,"Record vote"
1943026,2025-03-13,Senate,18,"Read 2nd time"
1943026,2025-03-13,Senate,19,Adopted
1943026,2025-03-13,Senate,20,"Record vote"
1943037,2025-01-27,House,1,Filed
1943037,2025-03-14,House,2,"Read first time"
1943037,2025-03-14,House,3,"Referred to Culture, Recreation & Tourism"
1943048,2025-01-27,House,1,Filed
1943048,2025-03-14,House,2,"Read first time"
1943048,2025-03-14,House,3,"Referred to s/c on Dis Prev & Women's & Children's Health by Speaker"
1943059,2025-01-27,House,1,Filed
1943059,2025-03-14,House,2,"Read first time"
1943059,2025-03-14,House,3,"Referred to State Affairs"
1943070,2025-01-27,House,1,Filed
1943070,2025-03-14,House,2,"Read first time"
1943070,2025-03-14,House,3,"Referred to Public Education"
1943079,2025-01-27,House,1,Filed
1943079,2025-03-14,House,2,"Read first time"
1943079,2025-03-14,House,3,"Referred to Public Education"
1943092,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1943092,2025-01-29,Senate,2,"Read & adopted"
1943092,2025-01-29,Senate,3,"Reported enrolled"
1943104,2025-01-27,House,1,Filed
1943104,2025-03-14,House,2,"Read first time"
1943104,2025-03-14,House,3,"Referred to Public Education"
1943113,2025-01-27,House,1,Filed
1943113,2025-02-04,House,2,"Transmitted to the Governor"
1943113,2025-03-14,House,3,"Read first time"
1943113,2025-03-14,House,4,"Referred to Transportation"
1943125,2025-01-27,Senate,1,"Received by the Secretary of the Senate"
1943125,2025-01-27,Senate,2,Filed
1943125,2025-02-13,Senate,3,"Read first time"
1943125,2025-02-13,Senate,4,"Referred to State Affairs"
1943136,2025-01-27,House,1,Filed
1943136,2025-03-14,House,2,"Read first time"
1943136,2025-03-14,House,3,"Referred to Public Education"
1943145,2025-01-27,House,1,Filed
1943145,2025-03-14,House,2,"Read first time"
1943145,2025-03-14,House,3,"Referred to Agriculture & Livestock"
1943154,2025-01-27,House,1,Filed
1943154,2025-03-14,House,2,"Read first time"
1943154,2025-03-14,House,3,"Referred to Agriculture & Livestock"
1943519,2025-01-28,House,1,Filed
1943519,2025-03-14,House,2,"Read first time"
1943519,2025-03-14,House,3,"Referred to Human Services"
1943527,2025-01-28,House,1,Filed
1943527,2025-03-14,House,2,"Read first time"
1943527,2025-03-14,House,3,"Referred to s/c on Defense & Veterans' Affairs by Speaker"
1943536,2025-01-28,House,1,Filed
1943536,2025-03-14,House,2,"Read first time"
1943536,2025-03-14,House,3,"Referred to Human Services"
1943545,2025-01-28,House,1,Filed
1943545,2025-03-14,House,2,"Read first time"
1943545,2025-03-14,House,3,"Referred to Ways & Means"
1943553,2025-01-28,House,1,Filed
1943553,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1943561,2025-01-28,House,1,Filed
1943561,2025-01-29,House,2,"Rules suspended"
1943561,2025-01-29,House,3,Adopted
1943561,2025-01-29,House,4,"Reported enrolled"
1943570,2025-01-28,House,1,Filed
1943570,2025-03-14,House,2,"Read first time"
1943570,2025-03-14,House,3,"Referred to Intergovernmental Affairs"
1943580,2025-01-28,House,1,Filed
1943580,2025-02-19,House,2,"Referred to Local & Consent Calendars"
1943580,2025-03-05,House,3,"Considered in Local & Consent Calendars"
1943580,2025-03-06,House,4,"Placed on Congrat. & Memorial Res. Calendar"
1943580,2025-03-06,House,5,"Laid before the House"
1943580,2025-03-06,House,6,Adopted
1943580,2025-03-06,House,7,"Reported enrolled"
1943589,2025-01-28,Senate,1,"Received by the Secretary of the Senate"
1943589,2025-01-28,Senate,2,Filed
1943589,2025-02-13,Senate,3,"Read first time"
